"timestamp","long","lat"
"2016-06-21 03:45:07",9.6808783,47.4007534
"2016-06-21 04:15:07",9.6808618,47.4007644
"2016-06-21 04:45:07",9.6808868,47.4007692
"2016-06-21 05:15:06",9.6809161,47.400756
"2016-06-21 05:45:06",9.6808804,47.4007688
"2016-06-21 06:15:06",9.6809425,47.4007723
"2016-06-21 06:45:06",9.6808916,47.400766
"2016-06-21 07:15:07",9.6808828,47.4007688
"2016-06-21 07:45:07",9.6808337,47.4006731
"2016-06-21 08:10:06",9.6809141,47.4006834
"2016-06-21 08:40:06",9.6808499,47.4007488
"2016-06-21 09:05:07",9.6809678,47.4007354
"2016-06-21 09:35:07",9.6809007,47.4007535
"2016-06-21 10:05:23",9.6809192,47.4007493
"2016-06-21 10:35:07",9.6809157,47.4007857
"2016-06-21 11:00:07",9.6808709,47.4007877
"2016-06-21 11:30:06",9.6808638,47.4008068
"2016-06-21 12:00:07",9.6808794,47.4007565
"2016-06-21 12:20:07",9.6809215,47.4007249
"2016-06-21 12:50:07",9.6808095,47.4007515
"2016-06-21 13:20:08",9.6813471,47.4008442
"2016-06-21 13:50:06",9.6808805,47.4007652
"2016-06-21 14:20:06",9.6808752,47.4007786
"2016-06-21 14:50:07",9.6808523,47.4007919
"2016-06-21 15:20:06",9.6808867,47.4007519
"2016-06-21 15:50:07",9.6810091,47.4007274
"2016-06-21 16:20:06",9.6809272,47.4007642
"2016-06-21 16:50:06",9.6808954,47.400769
"2016-06-21 17:20:06",9.6809064,47.4007547
"2016-06-21 17:50:07",9.6808996,47.4007843
"2016-06-21 18:20:07",9.6809793,47.4007586
"2016-06-21 18:45:08",9.6809008,47.4007496
"2016-06-21 19:15:06",9.6809166,47.4007763
"2016-06-21 19:45:06",9.6809039,47.4007521
"2016-06-22 02:10:07",9.6808835,47.4007617
"2016-06-22 02:40:07",9.6808976,47.4007602
"2016-06-22 03:10:06",9.6809035,47.400761
"2016-06-22 03:40:06",9.6809378,47.4005715
"2016-06-22 04:10:07",9.6808726,47.4007547
"2016-06-22 04:40:06",9.6808816,47.4007195
"2016-06-22 05:10:07",9.680891,47.4007248
"2016-06-22 05:40:07",9.6809075,47.4007319
"2016-06-22 06:10:06",9.6809335,47.4007109
"2016-06-22 06:40:06",9.6809016,47.4007434
"2016-06-22 07:10:07",9.6809411,47.400732
"2016-06-22 07:40:20",9.6809125,47.4007694
"2016-06-22 08:05:06",9.6808972,47.4007902
"2016-06-22 08:35:06",9.6808948,47.4008024
"2016-06-22 09:00:07",9.6808369,47.4007844
"2016-06-22 09:30:06",9.6808241,47.4007952
"2016-06-22 10:00:06",9.6809093,47.4007371
"2016-06-22 10:25:06",9.6809008,47.4007694
"2016-06-22 10:55:08",9.6822044,47.4001754
"2016-06-22 11:20:07",9.6808413,47.400781
"2016-06-22 11:50:06",9.6808931,47.4007571
"2016-06-22 12:10:06",9.6808857,47.4007696
"2016-06-22 12:40:06",9.6809247,47.4007437
"2016-06-22 13:10:07",9.6808468,47.4007519
"2016-06-22 13:40:15",9.6808929,47.4007105
"2016-06-22 14:10:07",9.680951,47.4007203
"2016-06-22 14:40:07",9.6808926,47.4007647
"2016-06-22 15:10:07",9.6808697,47.4007917
"2016-06-22 15:40:07",9.680865,47.4008106
"2016-06-22 16:10:07",9.680896,47.4007966
"2016-06-22 16:40:06",9.6808844,47.4007767
"2016-06-22 17:10:07",9.6809659,47.400666
"2016-06-22 17:40:07",9.6808061,47.4007928
"2016-06-22 18:10:08",9.6803249,47.4009731
"2016-06-22 18:35:06",9.6802972,47.40074
"2016-06-22 19:05:06",9.6801837,47.4007571
"2016-06-22 19:35:06",9.6798885,47.4007033
"2016-06-23 02:00:23",9.6809189,47.4007582
"2016-06-23 02:30:07",9.6808946,47.400765
"2016-06-23 03:00:06",9.6809272,47.4007631
"2016-06-23 03:30:07",9.6809215,47.4007771
"2016-06-23 04:00:07",9.6808901,47.400774
"2016-06-23 04:30:06",9.6808799,47.4007526
"2016-06-23 05:00:06",9.680895,47.4007685
"2016-06-23 05:30:07",9.680916,47.4007488
"2016-06-23 06:00:07",9.6809136,47.4007634
"2016-06-23 06:30:08",9.6808786,47.4007894
"2016-06-23 07:00:06",9.680924,47.4007897
"2016-06-23 07:30:07",9.6808988,47.4007674
"2016-06-23 08:00:23",9.6808955,47.4007756
"2016-06-23 08:25:07",9.6809082,47.4007743
"2016-06-23 08:55:07",9.6806427,47.4008086
"2016-06-23 09:25:07",9.6809176,47.4007929
"2016-06-23 10:00:07",9.6809404,47.4007737
"2016-06-23 10:25:06",9.6808933,47.4007637
"2016-06-23 10:55:06",9.6827038,47.3960345
"2016-06-23 11:20:07",9.6808451,47.4007548
"2016-06-23 11:50:06",9.6809169,47.4007332
"2016-06-23 12:10:07",9.6807437,47.4007504
"2016-06-23 12:40:07",9.6808179,47.4008034
"2016-06-23 13:10:07",9.6809313,47.4007591
"2016-06-23 13:40:07",9.6808768,47.4007673
"2016-06-23 14:10:06",9.6808205,47.400716
"2016-06-23 14:40:08",9.6809148,47.4007174
"2016-06-23 15:15:06",9.6807186,47.400931
"2016-06-23 15:45:06",9.6809009,47.4007626
"2016-06-23 16:15:07",9.6808924,47.4007629
"2016-06-23 16:45:06",9.6806422,47.4010196
"2016-06-23 17:15:07",9.6807073,47.4010007
"2016-06-23 17:45:06",9.6805485,47.4009555
"2016-06-23 18:15:06",9.6776425,47.4025625
"2016-06-23 18:45:08",9.6768966,47.4017126
"2016-06-23 19:15:06",9.6809477,47.4007753
"2016-06-23 19:45:06",9.6809028,47.4007609
"2016-06-24 02:10:06",9.6808944,47.4007608
"2016-06-24 02:40:06",9.6808754,47.4007741
"2016-06-24 03:10:06",9.6808931,47.400784
"2016-06-24 03:40:07",9.6808321,47.4008553
"2016-06-24 04:10:07",9.6808622,47.4008701
"2016-06-24 04:40:06",9.6808533,47.4008041
"2016-06-24 05:10:07",9.6808563,47.4007884
"2016-06-24 05:40:06",9.6808959,47.4007469
"2016-06-24 06:10:06",9.6808412,47.4008213
"2016-06-24 06:40:07",9.6809186,47.4007296
"2016-06-24 07:10:21",9.680863,47.4007696
"2016-06-24 07:40:07",9.6808969,47.4007563
"2016-06-24 08:05:07",9.6808734,47.400792
"2016-06-24 08:35:19",9.6808315,47.4007959
"2016-06-24 09:00:07",9.6809156,47.400774
"2016-06-24 09:35:07",9.6743855,47.4040764
"2016-06-24 10:00:23",9.6808801,47.4007408
"2016-06-24 10:30:06",9.6808913,47.4007693
"2016-06-24 11:00:20",9.6808458,47.4007861
"2016-06-24 11:30:06",9.6809251,47.4007232
"2016-06-24 12:00:07",9.6809033,47.4007564
"2016-06-24 12:20:07",9.6807168,47.4009517
"2016-06-24 12:50:07",9.6806609,47.4007356
"2016-06-24 13:20:06",9.6809319,47.4007633
"2016-06-24 13:50:07",9.6809002,47.4007982
"2016-06-24 14:20:07",9.6809042,47.4007885
"2016-06-24 14:50:06",9.6825273,47.4005882
"2016-06-24 15:20:06",9.6823796,47.4000784
"2016-06-24 15:50:07",9.682511,47.399833
"2016-06-24 16:20:07",9.6829801,47.3996192
"2016-06-24 16:50:06",9.6844808,47.3987669
"2016-06-24 17:20:06",9.680891,47.4007609
"2016-06-24 17:50:07",9.6809295,47.4007611
"2016-06-24 18:20:06",9.6808953,47.4007481
"2016-06-24 18:45:06",9.6809363,47.4007774
"2016-06-24 19:20:23",9.680896,47.4008166
"2016-06-24 19:50:06",9.6809178,47.4008056
"2016-06-25 02:15:06",9.6808882,47.4007625
"2016-06-25 02:45:06",9.6808951,47.4007597
"2016-06-25 03:15:07",9.6809013,47.4007837
"2016-06-25 03:45:06",9.6809134,47.4007832
"2016-06-25 04:15:07",9.6808735,47.4007814
"2016-06-25 04:45:06",9.6808518,47.4007717
"2016-06-25 05:15:07",9.6808835,47.400772
"2016-06-25 05:45:07",9.6809014,47.4007484
"2016-06-25 06:15:06",9.6809161,47.4007199
"2016-06-25 06:45:07",9.680816,47.4008571
"2016-06-25 07:15:06",9.6808921,47.4007604
"2016-06-25 07:45:08",9.6810079,47.4008506
"2016-06-25 08:10:06",9.6809764,47.4008486
"2016-06-25 08:40:06",9.6808298,47.4007474
"2016-06-25 09:05:08",9.6808917,47.4007748
"2016-06-25 09:35:07",9.6808743,47.400753
"2016-06-25 10:00:07",9.6808591,47.4007611
"2016-06-25 10:30:07",9.6808996,47.400791
